ED/ES,Vendor,Centre,Dice LV,Jaccard LV,Hausdorff LV,ASSD LV,Dice MYO,Jaccard MYO,Hausdorff MYO,ASSD MYO,Dice RV,Jaccard RV,Hausdorff RV,ASSD RV
ES,C,4,0.9407114624505928,0.8880597014925373,3.547297239303589,0.251674119978457,0.900727056564086,0.8193843594009983,13.457061041328243,0.9341232863546308,0.7947203890239667,0.6593659942363113,12.317930720191429,1.1686675558841957
ED,A,1,0.8978126454358087,0.814573531185909,15.513667186424891,3.042892190895666,0.8309946029298381,0.7108560875873895,15.383757047855394,1.290809762252596,0.948915457681584,0.9027965111051164,7.223610774972948,0.3117302804211635
ED,D,5,0.9635638974474942,0.9296896307205584,4.557500183582307,0.16629280129580387,0.8354035653032587,0.7173330953230989,6.9417774656191895,0.3161940306916977,0.8657952179040068,0.7633499977879042,11.966757308501485,2.0554442276645197
ES,D,5,0.9224738675958188,0.8561034761519806,10.031591111029966,0.6938179696946588,0.8467675941080196,0.7342558098279226,16.800364183479722,0.7617991285017841,0.8715804977365765,0.7723904948366541,9.839792027612393,0.8528220288451921
ES,A,6,0.8985872855701312,0.8158497480531379,20.0,0.8115242734961816,0.875419619544946,0.7784411276948591,22.18670773233379,1.2385822945601668,0.7231681652955806,0.5663769853161522,24.5,2.8672383922319944
ES,C,4,0.9141489679928207,0.8418732782369146,12.002868558969231,0.7417385282065774,0.9127767404641236,0.8395485770363101,10.431383809477856,0.629879960278811,0.8272807794508414,0.7054380664652568,11.342167311752092,1.0265918584277542
ED,A,6,0.9717825189263593,0.9451137884872824,9.0,0.23006837699345398,0.8960566228513651,0.8116871221835501,8.077747210701755,0.3527263752105804,0.8688204867294158,0.7680659670164918,24.545875417267155,2.4361059551746993
ED,B,3,0.9663934426229508,0.9349722442505948,4.1911765336990365,0.21018605518787434,0.8589243959469992,0.7527322404371585,14.8006141198953,0.3649461379231223,0.9747183979974968,0.95068359375,3.1239185450176605,0.09156159893469153
ED,B,3,0.9765251516232608,0.954127161182376,2.0669274753328173,0.1691098744253015,0.8658748551564309,0.7634738186462324,3.2680992902165986,0.39454129583896347,0.9757346993798868,0.9526191102921822,2.9230768680572514,0.11739695621548488
ES,D,5,0.9552340591358566,0.9143043640432674,9.16046199764756,0.24209863778768945,0.8687190764156129,0.7679074740013607,112.18622045013285,1.0191296733669206,0.8133438049291297,0.6854081311062087,13.220246159738098,2.6905058050031383
ES,C,4,0.8684830137907837,0.7675386444708681,12.802336575288887,0.9143383580595696,0.8910764510355408,0.803550841595573,10.431384352314426,0.647202508826717,0.8425371858437339,0.7279172821270309,10.0,0.9255301772712564
ES,A,6,0.8605838460531483,0.7552849264705882,11.836854021420708,3.2903966332451673,0.8513629024598728,0.7411939804861915,12.253117619835756,1.138414307582038,0.9383043149129447,0.8837789661319073,10.124571327729214,0.33618669675859425
ES,D,5,0.7175301632363378,0.5594908688433868,12.876851445304835,1.85603088466813,0.8047432650241768,0.6732806780967059,12.324417456039695,1.2724488605198228,0.757777378169394,0.6100173711638679,16.264478564712633,1.2848404942537195
ES,C,4,0.9258134490238612,0.8618739903069467,4.453200817108153,0.2410147971248103,0.933033350979354,0.8744728355246837,10.0,0.29175474766421683,0.9062413314840501,0.8285569363428861,7.56898590803621,0.385927425109204
ED,B,2,0.9207076627944154,0.8530660610249827,10.069664662318816,2.2970124459087358,0.8579351873861025,0.7512140974053004,12.487027527081564,0.7842664435410153,0.9375319307045656,0.8824095121524742,10.0,0.39131643225198864
ES,B,2,0.8398967075532602,0.7239844184752365,5.912162065505981,0.5647379465578878,0.8120483884062678,0.6835702569710225,20.312147048108205,1.8465540153112427,0.8268506900878294,0.7048128342245992,14.956718418435607,0.6405076620833521
ES,D,5,0.8421676482572138,0.7273657943566447,20.12616610610395,1.5005679245722927,0.7703306523681859,0.626453488372093,31.820905357782973,1.9968738621274569,0.6935630099728014,0.5308813324080499,40.13424901273292,5.4760342079843785
ES,B,3,0.9375459221160912,0.8824343015214384,3.319163457413267,0.2863199237780245,0.9193503220386446,0.8507385332987819,10.0,0.2943312197744899,0.9513014273719564,0.9071257005604484,5.937500476837157,0.17987557689426698
ES,B,3,0.9541131319873184,0.9122527121888959,4.6217903394062,0.2782680198020904,0.9138793784566764,0.8414161008729389,8.522160301288446,0.3556864315438185,0.9407884403957908,0.8881969157769871,10.106240378802736,0.23886460440777765
ED,A,6,0.8976304785504104,0.814273672379882,11.836854021420708,1.8759732265579965,0.7805405405405406,0.6400709219858156,20.63741248645143,1.6728235348505622,0.9175713711298752,0.8476968796433878,10.608238442426828,0.28653959890507
ED,B,2,0.9756699181522592,0.9524956217162872,3.4857375730045104,0.14489565032440058,0.8699654775604143,0.7698574338085541,11.216930447283367,0.4903748704350925,0.956730049408594,0.917049368541906,3.8971730824816095,0.1411797521064296
ED,B,3,0.9751125231665344,0.9514337380521828,3.951479130838022,0.1999145654806908,0.8542229078287698,0.7455402221474251,4.4178879741128005,0.4130483452541581,0.9540960114640554,0.9122214103032518,10.752403792708328,0.6767302519665025
ES,A,6,0.926070038910506,0.8623188405797102,7.648529270389178,0.4182517297694641,0.8834857968223399,0.7912893488572661,10.862780491200215,0.4817776814546582,0.909068567215532,0.8332957873394908,10.111874208078342,0.4494703978241308
ED,D,5,0.8515866451921821,0.7415332133042737,30.0,3.552281633767638,0.7120455337437566,0.5528499278499278,17.717032765480077,1.2849354465867868,0.4644564069024501,0.3024703492562741,30.448015316408572,5.379428228537503
ED,B,2,0.9781333863433058,0.957202606750316,2.643999254493388,0.11625933702089845,0.8918222291650394,0.8047645897941923,11.312070024139985,0.27531820111398264,0.9604070599459372,0.9238299174059346,2.643999254493388,0.16430609839440566
ES,B,2,0.9194585448392556,0.8509238960225494,3.7391796046089016,0.34744861394821325,0.8726554787759131,0.7740805604203153,5.912162065505981,0.4347419434582464,0.8211805555555556,0.6966126656848306,19.501174937480837,1.0521311274818383
ES,A,1,0.9575249082328264,0.9185110663983904,3.260932556040552,0.1824943371972496,0.9173305472117016,0.847285886610374,3.260932556040552,0.26461531636169755,0.9201055995553704,0.8520329387545034,7.853365557725043,0.3596503193558644
ED,A,1,0.9604283899074242,0.923869390605902,5.475999659023455,0.3272637169637812,0.8813853467139515,0.7879258010118044,10.625,0.7387408627413117,0.875784190715182,0.7790178571428571,17.413249362394534,1.299843439228225
ES,B,2,0.8493117893476959,0.7380902850010401,11.125128718194203,2.532115967640989,0.8787448530455771,0.7837153349373179,10.870874083999876,0.9734279834839482,0.9352147239263804,0.8783129753399401,7.478359209217802,0.1576472167794927
ED,C,4,0.9557725445146468,0.9152915291529152,7.422000765800476,0.3588287470140877,0.8817023659526809,0.7884326489734602,16.68768854547684,0.6171878595055009,0.9255590574816148,0.8614331610560134,6.120338622162106,0.4256406744927723
ED,B,2,0.922801302931596,0.8566676746295736,5.912162065505981,0.3960799674005018,0.8322026971802207,0.7126259798432251,10.610528625095494,0.5126064881524642,0.9260018933417482,0.8622006757749375,6.8947065196989215,0.2829253229265466
ES,D,5,0.9297584011279836,0.8687369301547471,22.26011436251616,1.79893093507388,0.8121298577789305,0.6836857236435095,11.222550126664066,0.5201842368715708,0.4723570869224745,0.3092064793930695,43.918682576589404,6.3412662858684286
ED,B,2,0.9827108953124292,0.9660094566865912,2.3648648262023926,0.10237973411513017,0.8909893992932862,0.8034092719451967,3.7391796046089016,0.2211202759981452,0.9496761813384504,0.9041746597241254,3.344423910394516,0.2056648464600284
ED,A,6,0.969091245604294,0.9400359066427291,10.0,0.27235803987666984,0.8428966279712549,0.7284540416587044,13.424687193705749,0.5408292717882262,0.936776401892681,0.8810718681942998,11.836854021420708,0.6504626362826982
ED,D,5,0.8940160134850401,0.8083444465612497,25.19391095229943,2.44249321497172,0.7881255121732005,0.6503359218218305,33.146727985418465,1.671376634564148,0.8270718042140721,0.7051342163872935,16.399653379353982,1.0475770868831664
ES,C,4,0.9295377677564826,0.8683517640863613,3.319219328405044,0.3644840432320159,0.8662009672219237,0.7639810426540284,6.638436737577548,0.5088723159931162,0.8605760061033759,0.7552728490123871,7.993736144011523,0.7567981346667727
ES,B,3,0.9697575152120608,0.941290550070522,10.0,0.21768195248193214,0.9263289332857652,0.8627679016447914,13.417254190870171,0.33734765347832085,0.9450610432852388,0.8958442924776433,5.588235378265381,0.2262794750636383
ED,D,5,0.9405139141273822,0.8877076600328854,10.156973028145599,1.0759119153547472,0.7794130109318946,0.6385558898403147,13.640511345612351,0.9217970546280986,0.8072378749070478,0.6767802715433638,20.156512246551763,2.6406967927480878
ED,D,5,0.9440331655315368,0.8939988782950085,10.0,0.3245766165467617,0.8433325064672739,0.7291053921568628,16.98765588999837,0.5552774955205678,0.694172223832995,0.5315955415426973,19.469815523853512,4.167059535239303
ES,C,4,0.9427435387673956,0.8916886047386235,4.198519343049353,0.295263624321526,0.8940221632589356,0.8083545018346034,4.198519343049353,0.36556307637674135,0.7843286420692278,0.6451814768460575,20.489778189580395,3.538302005214982
ES,C,4,0.9052408681842244,0.8268858800773694,7.5689853469434425,0.5122417453480407,0.9187871209753048,0.8497744882618249,12.45335679114442,0.5937934226607043,0.8274463410512084,0.7056788699913521,14.723536334019446,1.1115865437214285
ES,D,5,0.9369248537684886,0.8813345482582182,10.031591111029966,0.4432059526812529,0.8477160348481281,0.7356832694763729,15.094028097790133,0.8911916886822892,0.8053958111466099,0.6741946986806133,12.298716913992706,2.172338603842383
ED,C,4,0.9582309582309584,0.9198113207547168,4.694085141510397,0.22692710887326506,0.8981608147134823,0.8151469168161126,10.94673426859072,0.33063880129484113,0.9531751914998764,0.9105393603210196,4.198517657175427,0.2145160785801163
ES,A,1,0.9471830985915493,0.8996655518394648,4.2499998807907104,0.2652370488197093,0.8900218499635834,0.8018372703412073,6.010407471498259,0.5530356973509498,0.7867933343715932,0.6485237483953787,16.022778292980888,3.2798993871658664
ES,C,4,0.6601261387526279,0.4926778242677825,13.225622014369199,2.5657055913007194,0.8231064237775647,0.6993890020366599,22.53080203292225,1.9295805273440725,0.8137310073157006,0.6859582542694497,9.029252906489367,0.8123236356903922
ES,D,5,0.9188578316883901,0.8498954703832753,4.773000240325928,0.28776092553622584,0.8982712541019655,0.8153288706012406,5.568500280380249,0.2976576096137666,0.8587237625548806,0.7524241146711635,10.341499745845796,0.4492827110829921
ED,A,1,0.9313923827953208,0.8715943699069882,26.28706931987159,1.0997884124243518,0.8641780857877881,0.760839419432375,10.79363253760909,0.5409541009256214,0.8985541135663899,0.8157950605052721,13.838442952765085,0.8856905951333338
ED,B,3,0.9598635180030528,0.9228245856353592,10.0,0.37857156772950185,0.849112426035503,0.7377892030848329,15.09289280891418,0.6215318753364765,0.9727814462876471,0.94700533082471,4.198446681882524,0.13254627135558375
ED,A,6,0.9656911301215668,0.933658366707296,10.137937524366519,0.4084957062966892,0.8512467755803955,0.7410179640718563,14.142135455143556,0.6017252215583905,0.8826638477801269,0.7899716177861873,20.548046612102254,2.269416533958835
ED,C,4,0.9587085811384876,0.920691906005222,3.319219381716997,0.136625021835873,0.8995867768595042,0.8174990612091626,16.75357764135883,0.4958601288600879,0.7399577167019028,0.587248322147651,27.432662169882537,4.157273217491202
ED,D,5,0.834126345069907,0.7154517486030012,10.125773100143107,2.9895321779526287,0.7256401137980085,0.5694153760290219,10.403204469054938,1.271997278389667,0.8897307335190343,0.8013648223723824,12.703683281401796,0.527605485039067
ED,B,3,0.9671310699310158,0.9363541121005762,2.96875,0.2383851410155341,0.8703794972893051,0.7705061082024433,4.198446513295127,0.3625456882800405,0.9673688055521734,0.9367999056715011,4.694005901812439,0.1623611147932203
ES,C,4,0.7515473032714411,0.6019830028328612,11.154105202683454,3.2735898489201234,0.8320407454566501,0.7123885034687808,12.689961068461168,2.049187429406801,0.8368720870015536,0.7195013357079252,10.0,0.6329486337413417
ES,D,5,0.8287457434733257,0.7075711689884918,14.807335781588687,1.14423900138755,0.7533709476905422,0.6043264805154955,22.965442101734425,2.7326199297666967,0.5406709385601206,0.3704928195061473,20.74248510101133,3.7207127420171426
ED,A,1,0.9734069981583794,0.9481917336394948,4.3750001192092896,0.15392539332710506,0.8952140479742913,0.8103054228132142,9.59999942779541,0.2921880580418354,0.9514370664023786,0.9073724007561436,5.258095753323387,0.2607567322697495
ES,A,1,0.8328611898016998,0.7135922330097088,8.975800986927775,2.05992033815649,0.8193295141099087,0.6939527360948873,12.597222049203296,1.4901516432835469,0.8054776795341816,0.6743094421375699,19.144255100602212,1.6096607142076318
ED,A,1,0.9684513410749152,0.9388324367403864,8.013876628664349,0.2264907882842624,0.8722813269744772,0.7734919602193513,9.600000381469727,0.3537551225843665,0.9258059838561554,0.8618610511159107,11.930365276078778,0.6510592877497956
ED,C,4,0.8535482046932429,0.7445129469790382,18.616705766579546,2.842242363314821,0.7428918960012164,0.5909530720851476,20.953818410028862,1.8919788537742688,0.8350055741360091,0.7167464114832536,18.81239685239441,1.896268505541046
ES,B,3,0.9541105252880296,0.9122479462285288,2.7941176891326904,0.20627908563672886,0.9071625344352616,0.830098311066297,7.123630310081182,0.31385625581583143,0.9553318653664674,0.9144835892803372,3.951479130838022,0.15091904762325398
ES,B,2,0.9490463990890976,0.9030335861321775,3.8971730824816095,0.22011841168845808,0.8725392058725392,0.7738976028410772,12.001878115569069,0.7858040858915186,0.8710239651416122,0.7715167888846005,13.264229724115006,0.6070114622662414
ES,A,6,0.7288786482334869,0.5734138972809668,11.514785252604327,3.0489318946016186,0.8332250379034005,0.7141266010766659,12.253117619835756,1.4793393479821528,0.5151983513652756,0.3469812630117974,12.253117619835756,3.4006700350164203
ES,C,4,0.9391752577319588,0.8853255587949466,7.993736719563267,0.2948594877921782,0.9166153033371488,0.8460663198959688,10.0,0.4044276162349916,0.8415750915750916,0.7264822134387352,11.967611342969413,1.0166163572602454
ES,A,1,0.8932714617169374,0.8071278825995807,8.899658385160556,0.6309510345184808,0.8697262162694505,0.7694827826571867,11.953125,0.9612302178305988,0.8249284298612641,0.7020239880059971,13.40698072882868,1.0176905516385604
ED,D,5,0.9353451527725388,0.8785430839002267,5.030867730413021,0.5553208194335649,0.8384734856889283,0.7218720152817574,10.493991235386297,0.5697970970955342,0.9452453987730062,0.8961756579904028,5.736071753141202,0.2796476750355835
ED,D,5,0.9423796112470566,0.8910376740734274,10.0,0.3668442780645512,0.8614996265100585,0.7566968325791855,8.325375236281854,0.3601452198482107,0.35347479687623257,0.21467925070665453,87.42289534752594,7.901009661792972
ES,A,6,0.9463626492942454,0.8981863149216818,10.671873623556358,0.3993184526073668,0.8577693319690104,0.7509598157153826,11.303883088432562,0.714879509036054,0.913003940588057,0.8399330730619075,20.069324284787434,0.7318228427773155
ED,A,6,0.9591788016232992,0.921559633027523,10.0,0.4004324594680939,0.8341074193164225,0.7154239019407559,9.604686356149273,0.5258724516807952,0.8836289312322806,0.7915190172454524,20.0,2.4175868860660046
