ED/ES,Vendor,Centre,Dice LV,Jaccard LV,Hausdorff LV,ASSD LV,Dice RV,Jaccard RV,Hausdorff RV,ASSD RV,Dice MYO,Jaccard MYO,Hausdorff MYO,ASSD MYO
ED,D,5,0.6962184260475982,0.5339992832825659,19.469815523853512,4.1580154275582215,0.946643412456768,0.8986922602009317,6.413525888544796,0.24196169141752286,0.8610091119271046,0.7559402985074627,6.2130536552806594,0.3188012761488578
ED,A,6,0.8829478837853507,0.7904267589388697,20.0,2.3651244417617643,0.9642998496002532,0.9310608376643228,9.486832980505136,0.2710576723767349,0.8442682047584715,0.7305053025577043,15.297058540778355,0.5190761309725795
ES,B,3,0.9188012723924326,0.8497986992877051,10.845596024423923,0.3818538462655387,0.9607033913511572,0.9243784530386742,4.453125,0.1922068800146043,0.9318676534610362,0.8724271448950479,10.0,0.2959602132732616
ES,B,3,0.943781407035176,0.8935474278917633,10.106240378802736,0.22450582964944774,0.9610129956681106,0.9249518922386144,3.2680992902165986,0.22331057094460247,0.9115893181228936,0.8375416865173892,4.6217903394062,0.3677552643898623
ES,D,5,0.9250294387020804,0.8605160662122687,6.559449001672992,0.29209461365699924,0.9276185069543004,0.8650079407093699,4.7727001905441275,0.40342108522401177,0.8982222684270714,0.8152481600301944,10.0,0.4353480056200735
ES,C,4,0.8757629454617051,0.7789842381786339,7.993736144011523,0.6439896834160788,0.933107535986452,0.8746031746031746,3.319219328405044,0.34634946440757264,0.8721299894030378,0.7732539931099279,5.937600612640381,0.4665262363879623
ED,C,4,0.8595223760786674,0.7536512405419673,14.648521098757278,2.4494216559548434,0.9762542403142296,0.9536100453435647,2.9688014984130864,0.17583139043678914,0.8640579710144928,0.7606532278642509,4.453202247619629,0.3767948299087466
ED,B,3,0.868348997261896,0.7673293225215799,10.193308924503473,3.3942818317344754,0.9703002610966056,0.9423137876386688,4.4178879741128005,0.1915365699023732,0.8670975878921646,0.7653771221820206,14.8006141198953,0.3504438917462105
ED,D,5,0.8576710745923739,0.7508092069771624,75.40522056484932,0.7394840905842283,0.932705218360984,0.8738965414303382,10.0,0.3333154857616537,0.8366231462574509,0.7191333947946954,9.311088550146794,0.4157848123423882
ES,D,5,0.8307160457504321,0.7104485122979178,13.220246159738098,2.3989220606652526,0.8848930541231335,0.7935499437027506,10.989577240428893,2.569753064544538,0.825880959431448,0.7034047919293821,111.6666088609976,1.5088770591588143
ES,D,5,0.4853834318568305,0.3204662104362703,42.206676596178276,6.1474516218304185,0.9727512638707831,0.946948124303578,6.0583477403211035,0.16771375667895416,0.822166623982979,0.6980330501103901,9.545999765396116,0.4850041093737136
ED,B,2,0.9271386664552446,0.8641738102276086,8.608237904023847,0.28368738349558925,0.92919921875,0.8677610579115367,4.263320695206981,0.3617617838352488,0.8329019734713685,0.7136521136521137,10.275825302437234,0.5088957078650191
ED,B,2,0.964355446578577,0.9311645036829184,4.263320695206981,0.12248207112996765,0.9768033370637909,0.9546584468529382,8.277026891708374,0.1550800114703895,0.9001166520851559,0.8183746519952274,10.544437931555127,0.2386792787851033
ED,C,4,0.8218171926006529,0.6975294389286539,19.575574437783512,2.06424543096378,0.8934404283801874,0.8074038228889426,11.044121940105423,2.23530656912233,0.8273918557136818,0.7055996154770487,20.0,1.0102780047764963
ED,A,1,0.9486582184122252,0.9023309403527432,8.617246676215212,0.3306708320247556,0.8956364367584959,0.8109978150036417,15.89702914265127,3.1240925795308767,0.8399428098427271,0.7240529320186819,16.209573011698772,1.3705105827454984
ES,D,5,0.7935061236115067,0.657695939565628,12.064951685538864,0.948735636084978,0.8089647812166488,0.6792114695340502,7.2035592335133884,0.6565801856847254,0.8510773354021934,0.7407612031921424,10.403204469054938,1.127011107070984
ED,C,4,0.9222263728053792,0.8556772494107859,5.3520808655253225,0.4365337765887346,0.962448198916162,0.9276145999754208,5.937600612640381,0.2653087619510013,0.8930232558139535,0.8067226890756303,17.271651435897912,0.5481207585978982
ES,B,2,0.9188028791514079,0.8498014482597523,5.287998508986775,0.18571284852070707,0.8411556747531391,0.7258573532505785,10.870874083999876,2.5542600156390662,0.8782426778242678,0.782916822081313,10.676210194424009,1.0240638891243794
