ED/ES,Vendor,Centre,Dice LV,Jaccard LV,Hausdorff LV,ASSD LV,Dice RV,Jaccard RV,Hausdorff RV,ASSD RV,Dice MYO,Jaccard MYO,Hausdorff MYO,ASSD MYO
ED,A,6,0.871259992386753,0.7718872251450155,20.88327335005029,2.3329368012114045,0.9565217391304348,0.9166666666666666,10.137937524366519,0.4878324516521936,0.8317103278013991,0.7119042028645222,14.52966247053959,0.7009395902468559
ED,B,2,0.9563966691900077,0.9164369650369941,5.081292026561028,0.1526418267879798,0.974286680951844,0.9498625618471688,5.5114350281608555,0.14392443258998905,0.8799321170980059,0.7856060606060606,6.161971688270569,0.3012221564105933
ES,B,3,0.9087585175336548,0.8327749010051781,10.806413116900769,0.4277881345714129,0.9641361733114874,0.930755711775044,3.3191634041012503,0.17310089349316032,0.9161331626120358,0.8452451269935026,10.0,0.3601051587682233
ES,A,1,0.6916568280204644,0.5286509249511204,30.157776090756997,3.5107379537440067,0.8727610455088232,0.77424670433145,9.668895946700687,0.7448653806081272,0.7927735668555449,0.6566900335263639,26.595682398946355,2.2095609158170584
ES,C,4,0.8360977349741394,0.7183573398712841,11.817867213649802,1.0426299668650034,0.9117247623358986,0.8377703826955075,11.342168013817416,0.6631117448039908,0.9073785398804884,0.8304601117584116,8.397034977176585,0.5749216785290959
ES,B,3,0.9449361781421785,0.8956199222889438,5.588235378265381,0.22449643156000795,0.9654213405024566,0.9331541218637992,10.0,0.2415644763775021,0.9232505643340858,0.8574423480083857,12.898073348998905,0.34925861941448905
ED,D,5,0.3317048728548165,0.19882865295089355,46.336453382691346,7.474766986182392,0.9067717891207322,0.8294441911551373,13.163574061106575,1.5252626926063793,0.8142773665757694,0.6867351129363449,18.70097860057349,0.9557420383150356
ED,A,1,0.876176237797907,0.7796384693638,10.874293785245314,2.2139263695033664,0.893751258473723,0.8079116612061643,15.513667186424891,3.132289295395621,0.8300578034682081,0.7094861660079052,15.89702914265127,1.3303035538900154
ES,C,4,0.7992125984251969,0.6655737704918033,10.0,0.8830799472366184,0.7410562180579217,0.5886332882273342,11.154105202683454,3.342219730407495,0.826759744037231,0.7046806822689409,12.689961993181177,2.079808702961114
ED,B,2,0.9583698859558178,0.9200673761580276,2.643999254493388,0.17509058483141718,0.9778441623101816,0.956648806624452,2.643999254493388,0.1170213430779168,0.8746232670283303,0.7771826459560792,11.312070024139985,0.3338941358612822
ED,D,5,0.7988131192709161,0.6650198500220555,12.272962866057847,2.0568171237131896,0.9221204188481676,0.8554948391013965,10.403204450823825,0.6271738929368162,0.8171172069825436,0.6907845915131889,92.10990761120992,1.6614769319160945
ES,A,1,0.9331439807734324,0.8746672127790293,11.333333015441895,0.2766075133003115,0.9306198927809296,0.8702423829455855,38.762914967744436,1.5915376827331544,0.8720440557175251,0.7731188971855255,35.97000648155856,0.5845980644064789
ES,A,1,0.7605211921521642,0.6135814403093282,15.513667186424891,3.585213448774605,0.9437522249911,0.8934951129086619,5.666666507720947,0.29909828725770016,0.8845037724898432,0.7929240374609782,15.257966525573316,0.7469233042520257
ED,D,5,0.8194504181600956,0.6941262194875116,13.188786002022164,3.002397997164449,0.9584478119246566,0.920211030131622,62.39911772379424,0.6808946857657077,0.8248284402249626,0.7018791710572533,60.78034334094985,0.8686703187905415
ED,D,5,0.9423505028018729,0.8909856292640441,9.545400381088255,0.3128708963583948,0.926606898647622,0.8632502831257078,5.736071753141202,0.6007518454000762,0.8258242340718753,0.703322499097147,10.493991235386297,0.62279458750957
ES,C,4,0.6033834586466166,0.43203230148048455,16.94971073993353,3.57606380305259,0.6454802259887006,0.4765380604796663,12.802338081889632,2.56076338636979,0.7531762406341622,0.6040759449573245,21.273245021079987,2.4905544484817
ED,A,1,0.8195019291476675,0.6942001426194437,71.8858297123135,3.7797960551917287,0.9316936353829558,0.8721221423378301,28.069289506999183,1.1634728794294948,0.8615097306860625,0.7567124233790901,24.31069751010313,0.5825887247748724
ED,D,5,0.8449695174456653,0.7315560326832469,19.371691716796125,0.7579988169524667,0.949273654306591,0.9034451817044086,10.0,0.6967047388101354,0.7798007898854914,0.6390766224248839,29.164499995016204,1.2584750210968716
ES,D,5,0.8862825788751715,0.7957876585786426,19.903765031849225,0.6337295593318731,0.9459292445543024,0.8974058332111974,10.0,0.3916246111694158,0.8711692948527224,0.7717448603057459,14.582249447989414,0.7620348381985942
ES,D,5,0.4634431207661761,0.30161143204621466,43.05265006440058,6.888497083896692,0.9676923576461421,0.9374069491916376,12.57795993239094,0.2589011740174801,0.8245603456939001,0.7014910060871351,12.57795993239094,0.4759262671424019
ES,D,5,0.7831775700934579,0.6436251920122887,15.890552988209565,1.2986141022918534,0.8033427685671923,0.6713223699031313,12.92590232379258,1.1863441921864375,0.859656652360515,0.7538577342867896,11.853290429636314,1.0379468132070941
ES,C,4,0.8944519621109608,0.8090575275397797,10.704161400423592,0.5012859334336182,0.9108826049700086,0.8363493312352478,4.694085744666994,0.31086590283026894,0.9215012554513016,0.8544296042151697,10.0,0.35174316633914715
ED,B,3,0.976232275489534,0.9535681308534494,2.9230768680572514,0.11192056884804127,0.972702586822924,0.9468558708959376,2.9230768680572514,0.1960038312159024,0.8270307167235494,0.7050744878957169,5.2696517649515515,0.5476027287650355
ES,C,4,0.7693882192403911,0.6252079098133432,12.173886792004671,1.512614199118081,0.8516972732331664,0.7417009934577175,12.317930720191429,2.2820244120509106,0.8730789613142554,0.7747472372442982,12.261046889066346,1.3851712382933368
ES,C,4,0.8525706503234594,0.7430267062314541,13.6854960361558,0.7249579018039047,0.8913078797725427,0.8039273153575616,7.993736409650973,0.6515723559506872,0.8888611388611388,0.7999550460777702,10.109571943283633,0.5966407428912939
ES,C,4,0.8435244967717432,0.7293924466338259,10.109571785750907,0.976357365915708,0.8832035595105673,0.7908366533864541,55.41111453379861,3.254623185607514,0.8276807125727988,0.706019871420222,54.28794070686178,2.021992793030813
ED,B,3,0.9741444230608316,0.9495921696574224,3.951479130838022,0.09821318585863324,0.9600132187706544,0.9231013663806801,3.951479130838022,0.26067698589394417,0.8229493500672345,0.6991622239146992,14.056623732570085,0.4774190100175833
ES,D,5,0.7382992748846408,0.5851619644723093,51.70749872922897,2.0343580920087594,0.7856673241288626,0.6469951272333514,30.0947733330899,2.3332154338597126,0.8329276224101088,0.7136897748622743,30.0,1.6312408527180993
ES,B,3,0.9528706083976008,0.9099836333878888,5.937500476837157,0.1706906092332352,0.9490589711417816,0.9030563514804204,2.9687502384185787,0.1923510102151873,0.918467852257182,0.849228434100683,10.0,0.3185519719502867
ES,B,2,0.926799261841296,0.8635842567825754,14.165681827281272,0.4212321140941796,0.910122274045128,0.8350682396483923,22.029229017482468,0.7998268522068792,0.8953787776121426,0.810575389522758,17.0747198624946,0.5952036468146752
ES,B,2,0.8350694444444444,0.7168405365126677,15.371621370315552,0.6676233641073948,0.8471144110698616,0.7347775175644028,6.367593417847691,0.5037448226102901,0.8581299935219175,0.7515128593040847,10.641891717910768,0.8096925534056296
ES,B,2,0.8598501542529748,0.7541553923463471,14.469046196992336,0.6510077648212962,0.9362731152204836,0.8801818668093073,8.97196620504903,0.3867996127100345,0.8549656257765261,0.7466724537037037,13.206854067892706,0.912918929397874
ES,A,6,0.9047561418371052,0.8260773480662983,10.0,0.4584489931360564,0.9215545160129544,0.8545211878545211,57.31055749161754,1.664880176215726,0.8358175248419151,0.7179437439379244,48.08846015417837,2.12631508211024
ES,D,5,0.8710733281811156,0.7715942495872428,55.09715589831922,1.10063810775098,0.9101123595505618,0.8350515463917526,5.79132730734346,0.4042699888192711,0.8568455841850786,0.7495449191562266,8.456281060957162,0.4920411650096569
ED,C,4,0.876571897211591,0.7802652390801801,14.003800257379938,1.859230952234952,0.9353798375537506,0.8786042858745653,11.046919192099171,0.7512411850053831,0.8693104121898808,0.7688320663441603,13.79641891268744,0.6909649751701101
ES,D,5,0.391663261136085,0.2435206829962395,68.9794575995776,12.893599756076064,0.8825596719871138,0.7898047438081509,10.0,0.6567067193029369,0.822822566899608,0.6989792224715847,17.778918877538217,1.6750750507475531
ED,B,2,0.9378568709554626,0.8829853955738733,13.141674680219431,0.3897116244642605,0.981325992200046,0.9633366363390684,2.643999254493388,0.1064914485913098,0.8832582263412975,0.7909243185625096,5.287998508986775,0.25072902392049073
ED,C,4,0.9355299495286163,0.8788692073716229,7.568981746598216,0.2803310582659828,0.9651057674923159,0.9325646401118102,2.9687988758087163,0.19484119687362134,0.8879900435594275,0.7985450475657526,5.9375977516174325,0.3856341419223071
ED,D,5,0.8175793597520046,0.6914454399075183,24.673328318860282,3.0168169448055853,0.9329601990049752,0.8743443291758947,11.853290685648913,1.456804364110293,0.8271182258412757,0.7052017040971966,12.272962927872419,0.5934361476256961
ED,C,4,0.8530862954385259,0.7438103599648814,15.093039584066785,2.6189084734253987,0.974083041879652,0.9494755244755244,2.0992596715246763,0.18198910267115187,0.8460561591646677,0.7331865981902665,5.937602996826173,0.4510576572200986
ED,B,2,0.8482056992458369,0.7364211636491474,11.616955723803375,2.794974898629696,0.9750446542485328,0.9513045210117508,5.016635865591773,0.13702778653889452,0.8904089438070021,0.8024658623889699,13.141674680219431,0.26611321326775805
ED,A,1,0.9479936642027456,0.901129234629862,4.3750001192092896,0.27972851539555466,0.9722325616020248,0.9459655222367088,6.521865112081104,0.1750072812384184,0.8979726751873072,0.8148370325934813,9.59999942779541,0.3109851049338139
ED,C,4,0.8423843325066279,0.7276891252955082,13.034850232266418,3.1138552015776244,0.9648223594865728,0.9320355480321624,11.85522019766049,0.3305502841726721,0.8920750541699323,0.805176431424767,11.312070024139985,0.4310829112906289
ES,B,2,0.9389396709323584,0.8849069607167471,5.016635865591773,0.13164248143773322,0.8347467894354252,0.7163651486795591,11.062112934916058,2.6109286908875133,0.8745139625309296,0.7770100502512562,10.870874083999876,1.0214045263564608
ED,D,5,0.4821211384091462,0.3176282051282051,60.25354672708573,5.362744741925301,0.8708138085206999,0.7711870859666489,29.8179901631836,3.2189840474355456,0.6724129962564126,0.5064926022628372,31.670492171032357,1.7983607280102567
ED,D,5,0.6955831790531606,0.5332522303325223,19.469815523853512,4.175344708602331,0.9498434489402696,0.9044779542457428,10.0,0.23359208169456425,0.864024864024864,0.7606019151846786,14.073831822568225,0.360272174272933
ES,A,6,0.7692307692307693,0.625,19.26208182935889,1.3696736043618725,0.7349304482225657,0.5809407452657299,11.514785252604327,3.017894815463682,0.8168447783303354,0.6903952781255589,12.754356677500901,1.6848422114674562
ED,B,2,0.8839401079273391,0.7920185235630618,21.4318367801023,1.3286009746796723,0.9135946622185154,0.8409335175802242,10.0,0.4801726538600771,0.8193300384404174,0.693953488372093,12.569428964969411,0.5801717415710229
ES,B,2,0.7882775119617225,0.650542941757157,21.28378343582153,1.3608422130374267,0.9016559648529908,0.820923076923077,37.980005367065175,1.0937614977765244,0.8646959006876842,0.7616425424795469,36.00294223817043,0.5945090148251174
ES,D,5,0.8990308255810184,0.8165812871695225,20.632165863965206,0.5395747877478856,0.8778591851322373,0.7823075085595987,11.542672683454402,2.6175055410539754,0.8089042790007421,0.6791261732702052,113.92454203718542,1.5776469270859113
ED,B,3,0.9739158523782604,0.9491578781677948,6.1202353756262085,0.12943448458513285,0.951241616820736,0.9070169374351884,10.0,0.4476438588105533,0.8220472440944881,0.6978609625668449,14.64838560985276,0.7131891505918733
ED,C,4,0.7365670422995264,0.5829886246122027,27.432662169882537,4.372389321291228,0.9462515220038268,0.8979861340376362,4.198517320000623,0.1914855461663234,0.8837954158742869,0.7917862266857962,16.94971073993353,0.5542589238792678
ED,C,4,0.8264802631578947,0.7042747021723896,18.81239685239441,1.934899895630834,0.8200996191034281,0.6950583560963497,20.0609422328506,3.948191603517827,0.7482399324134047,0.5977502812148482,21.18556393017517,2.0288030110878914
ED,A,6,0.8604635717606429,0.7550996619652641,22.638462845343547,2.624080343073941,0.9561270801815432,0.9159420289855073,15.0,0.3314388804291069,0.8306237749337023,0.7103135476237429,12.0,0.5181021230738552
ED,A,6,0.8850090307043951,0.7937365010799136,11.836854021420708,0.4672050023766818,0.8971581095933427,0.8134965831435079,11.183445162505366,1.846630002636268,0.7458912768647282,0.594758064516129,20.145650587005864,1.9529176423428904
ED,C,4,0.9167844128801964,0.8463545242345187,6.297776485763117,0.5101003190855622,0.9632517415479006,0.9291086179262729,6.120338622162106,0.26637872904063703,0.8804628999319265,0.7864526328590539,17.712539344375962,0.6131076193689413
ED,A,6,0.9329991816693944,0.8744128079762247,12.754356677500901,0.7121257546569881,0.959036446897936,0.9212968542846812,32.328286422175715,0.37738264047589865,0.8183955033214103,0.6926137346479848,29.446986917248445,0.7056143627576705
ED,C,4,0.9017132551848512,0.8210180623973727,11.629922658179092,1.4198470803900112,0.9772470853704399,0.9555065269350984,2.0992583228255848,0.15532296769115106,0.8762807768771983,0.7798040283070223,6.297774968476754,0.3455973385029745
ED,D,5,0.8093602616140535,0.6797692328925939,20.156512246551763,2.5659399849894777,0.9601190476190476,0.9232970807097882,10.0,0.29739489519029794,0.8182774767191034,0.6924446818930591,10.0,0.5075174520063577
ED,B,3,0.9567430025445292,0.9170731707317074,10.842783809365077,0.6530504025538812,0.9676643506146446,0.9373543877815168,10.0,0.3208475465219542,0.8389654521427223,0.7226016260162602,18.066701861740068,0.5663700221987571
ES,A,1,0.9125328174658008,0.839135959339263,8.503471745017274,0.3968922864416479,0.9515387336399008,0.907557354925776,4.124789669313123,0.21592637055688566,0.9004918653045781,0.8189951823812801,4.3750001192092896,0.33531396215165665
ES,D,5,0.9199947623412336,0.8518428709990301,5.736071753141202,0.3153382475865505,0.9119723382797869,0.8381885593220338,5.030867730413021,0.5109850742390609,0.8786080659760636,0.7834977578475336,10.0,0.5364774917208973
ED,A,1,0.9253201592402512,0.8610193698116576,15.448849262966002,0.7190006066731643,0.9436700144435859,0.893347748664462,38.32030171012491,1.3987307658403039,0.8423203428685339,0.7275936289281102,37.92547110026629,0.7669289040303311
ES,C,4,0.790519877675841,0.6536030341340076,19.204696333914875,3.3546578293553533,0.935134029056681,0.8781706379707916,4.198519343049353,0.3227058914846985,0.8853615520282186,0.7943037974683544,4.198519343049353,0.4530112503815666
ED,C,4,0.9273665562658862,0.8645698693092058,17.774629161145352,0.48197641165656896,0.8718016704229087,0.7727379553466509,20.10987037670005,3.1428233217357415,0.8202270964101841,0.6952415112386418,26.115909716711265,1.829610847747441
ES,C,4,0.7825811559778305,0.6428199791883454,15.524831855479455,1.5043708788844428,0.8144272098673145,0.6869482976040353,11.629922658179092,2.463085439586985,0.8738590846411451,0.7759766763848397,12.802338482728446,1.5106399750413897
ES,A,6,0.9369002617039836,0.8812910284463895,10.124571327729214,0.3616220951345569,0.8678686759956943,0.7665795103399097,25.426637927973708,3.456691659771457,0.8529756009723598,0.7436420722135008,19.57765911546224,1.2542430826059796
ED,B,3,0.9670356404330374,0.9361752237399906,5.9375,0.16895336262698055,0.9619580038178348,0.9267043215552344,4.453125,0.28318583986582435,0.8529763327755201,0.7436431846602751,5.9375,0.4376115294613774
ES,B,3,0.9562627371061296,0.9161910483628716,3.951479130838022,0.1548573777425608,0.9538400318344608,0.9117535184480792,2.7941176891326904,0.2093027298840622,0.9045117845117844,0.8256700270469634,5.760221181350407,0.3385353795148041
ES,A,6,0.9022623096259056,0.8219288793103449,12.01850416337941,0.5347281300295548,0.9380879457449136,0.8833951380304903,10.540925433368503,0.4848058358362058,0.8370660694288914,0.7197881559942224,12.472190928166224,0.926062761638626
